state,county,population,Discourse,expected Discourse,relative Discourse
North Carolina,Carteret County,67686,2563,3450.408194750275,-0.2571893366415163
North Carolina,Caswell County,22736,1619,2777.6939836869483,-0.41714241759236764
North Carolina,Catawba County,160610,3352,4096.4399684216005,-0.18172851894823217
North Carolina,Chatham County,76285,1759,3522.301697460871,-0.5006106372807264
North Carolina,Cherokee County,28774,2756,2930.432464141431,-0.059524478477458044
North Carolina,Chowan County,13708,1053,2526.270565377309,-0.5831800384204967
North Carolina,Clay County,11089,2282,2417.315303798663,-0.05597751504986683
North Carolina,Cleveland County,99519,2936,3713.301265144702,-0.2093288989075363
North Carolina,Columbus County,50623,2261,3244.365571745452,-0.30309949665025154
North Carolina,Craven County,100720,1651,3716.1383384619244,-0.5557215987057861
North Carolina,Cumberland County,334728,3312,4506.81449588048,-0.26511286341441775
North Carolina,Currituck County,28100,1835,2918.720962597142,-0.3712999551806498
North Carolina,Dare County,36915,2189,3057.1897219035,-0.2839829388680983
North Carolina,Davidson County,168930,3536,4091.7589707744337,-0.13582397564078585
North Carolina,Davie County,42712,1951,3155.9032259770534,-0.38179346440638107
North Carolina,Duplin County,48715,3023,3225.790293356457,-0.06286530583655896
North Carolina,Durham County,324833,3273,4497.980506683786,-0.27234011015910875
North Carolina,Edgecombe County,48900,1396,3226.6718171089615,-0.5673560624920354
North Carolina,Forsyth County,382590,3155,4587.0575390671065,-0.3121952421286504
North Carolina,Franklin County,68573,3081,3436.8418563257706,-0.10353745420983404
North Carolina,Gaston County,227943,4676,4259.906564611825,0.09767665771000084
North Carolina,Gates County,10478,1905,2392.134163201062,-0.20363998420105248
North Carolina,Graham County,8030,1699,2319.0355748368374,-0.2673678582444609
North Carolina,Granville County,60992,2090,3337.7860304065975,-0.37383643500197544
North Carolina,Greene County,20451,2102,2725.359588105978,-0.22872562975779265
North Carolina,Guilford County,541299,3816,4791.110214093246,-0.20352489726179115
North Carolina,Halifax County,48622,1785,3217.352194348886,-0.4451959586099213
North Carolina,Harnett County,133568,2725,3908.555325271482,-0.3028114550711328
North Carolina,Haywood County,62089,3962,3360.886265062232,0.17885572064326838
North Carolina,Henderson County,116281,2552,3809.6998628675046,-0.33013095732976
North Carolina,Hertford County,21552,1517,2757.9506183351227,-0.4499538933312159
North Carolina,Hoke County,52082,2201,3256.1421430024443,-0.32404670824029563
North Carolina,Hyde County,4589,1424,1935.1168969523687,-0.2641271427877721
North Carolina,Iredell County,186693,1948,4133.3287468310655,-0.5287091544572907
North Carolina,Jackson County,43109,1819,3160.4532919493486,-0.4244496494747905
North Carolina,Johnston County,215999,2795,4194.844994566686,-0.3337060121124417
North Carolina,Jones County,9172,2341,2357.685503120774,-0.0070770690572121864
North Carolina,Lee County,63285,2005,3368.095704877971,-0.4047081271781608
North Carolina,Lenoir County,55122,1611,3272.44821709462,-0.5077080237406185
North Carolina,Lincoln County,86810,2797,3642.8834744826086,-0.2322016283001607
North Carolina,McDowell County,44578,1354,3185.640333231107,-0.5749677118676246
North Carolina,Macon County,37014,2018,3062.9205069610857,-0.3411516898941058
North Carolina,Madison County,21193,1819,2742.8523102786785,-0.33682174822778316
North Carolina,Martin County,22031,1678,2773.1928296639126,-0.3949212683478056
North Carolina,Mecklenburg County,1115482,2840,4923.4672758204015,-0.42317073702358093
North Carolina,Mitchell County,14903,1197,2560.139872517105,-0.5324474209984781
North Carolina,Montgomery County,25751,1590,2870.5976700798956,-0.4461083778571636
North Carolina,Moore County,99727,2809,3708.4211198166186,-0.24253478522447175
North Carolina,Nash County,94970,2461,3692.1615279325497,-0.33345278060517214
North Carolina,New Hanover County,225702,3718,4256.818016583642,-0.12657764895857038
North Carolina,Northampton County,17471,1107,2670.2235758230445,-0.5854279731393696
North Carolina,Onslow County,204576,2480,4183.810641035545,-0.4072389472707662
North Carolina,Orange County,148696,2367,4059.5316349042128,-0.4169278101817648
North Carolina,Pamlico County,12276,1483,2443.9679607630355,-0.3931999012225226
North Carolina,Pasquotank County,40568,1498,3135.6727854202823,-0.5222715817271669
North Carolina,Pender County,60203,2068,3332.5915895965622,-0.3794619159288137
North Carolina,Perquimans County,13005,1305,2479.6913080309046,-0.4737248157568911
North Carolina,Person County,39097,1325,3112.316109629264,-0.5742720362174802
North Carolina,Pitt County,170243,3075,4075.319829181881,-0.24545799375522748
North Carolina,Polk County,19328,3061,2704.2476244016893,0.1319229690281198
North Carolina,Randolph County,144171,2737,4026.7007409373964,-0.3202872087874999
North Carolina,Richmond County,42946,1870,3151.9548792579685,-0.40671739551035885
North Carolina,Robeson County,116530,2811,3810.067704134729,-0.26221783488270545
North Carolina,Rockingham County,91096,2376,3676.972551193905,-0.353816226006768
North Carolina,Rowan County,146875,3253,4046.102389347164,-0.196016391338809
North Carolina,Rutherford County,64444,3156,3392.7176816922934,-0.06977228991662465
North Carolina,Sampson County,59036,2093,3322.632248694596,-0.37007774458870585
North Carolina,Scotland County,34174,1646,3005.7918597540834,-0.4523905590273751
North Carolina,Stanly County,62504,2495,3362.5996942661054,-0.2580145640724151
North Carolina,Stokes County,44520,2429,3173.808479114451,-0.23467341650125842
North Carolina,Surry County,71359,2191,3465.497243727742,-0.36776749600204556
North Carolina,Swain County,14117,2050,2539.230759100997,-0.19266888499500023
North Carolina,Transylvania County,32986,1695,2988.4034991844874,-0.4328075173039542
North Carolina,Tyrrell County,3245,0,1719.423905353099,-1.0
North Carolina,Union County,238267,3336,4283.631317975394,-0.22122149354890808
North Carolina,Vance County,42578,1710,3155.4949515732083,-0.4580881838687588
North Carolina,Wake County,1129410,4023,4921.645951980612,-0.18259053185631344
North Carolina,Warren County,18642,2294,2695.5620472631826,-0.14897154664678952
North Carolina,Washington County,11003,3242,2411.9622385444045,0.3441338127899196
North Carolina,Watauga County,54086,1904,3268.0749389858506,-0.41739402077761123
North Carolina,Wayne County,117333,3565,3816.5716011478403,-0.06591559845809776
North Carolina,Wilkes County,65969,2719,3418.219738107937,-0.20455669666660195
North Carolina,Wilson County,78784,2708,3559.0549137104563,-0.2391238501074988
North Carolina,Yadkin County,37214,2721,3062.9931136438904,-0.11165324274498228
North Carolina,Yancey County,18470,1979,2688.0730710142716,-0.263784894339469
North Dakota,Adams County,2200,0,1493.4130154745462,-1.0
North Dakota,Barnes County,10853,1264,2412.915236114366,-0.47615234008987384
North Dakota,Benson County,5964,670,2105.7391295039024,-0.6818219357694857
North Dakota,Billings County,945,0,1070.7991918517826,-1.0
North Dakota,Bottineau County,6379,0,2210.407106157602,-1.0
North Dakota,Bowman County,2993,0,1660.4667944638638,-1.0
North Dakota,Burke County,2201,0,1493.4130154745462,-1.0
North Dakota,Burleigh County,98458,1928,3712.7348410705395,-0.48070624956236424
North Dakota,Cass County,184525,2196,4125.120819992615,-0.46765195594830333
North Dakota,Cavalier County,3704,1431,1787.7029221315518,-0.19953143093050393
North Dakota,Dickey County,4999,0,1990.1459232894647,-1.0
North Dakota,Divide County,2195,912,1493.4130154745462,-0.38931829939207857
North Dakota,Dunn County,4095,991,1833.1716536088995,-0.4594068711192137
North Dakota,Eddy County,2347,0,1503.6192831759197,-1.0
North Dakota,Emmons County,3301,0,1723.0110378972317,-1.0
North Dakota,Foster County,3397,0,1748.330590039336,-1.0
North Dakota,Golden Valley County,1736,0,1341.4064922285531,-1.0
North Dakota,Grand Forks County,73170,1931,3483.7925159934052,-0.44571899987293745
North Dakota,Grant County,2301,1481,1513.1510627296418,-0.02124775478242275
North Dakota,Griggs County,2306,0,1513.1510627296418,-1.0
North Dakota,Hettinger County,2489,0,1525.159888145201,-1.0
North Dakota,Kidder County,2394,565,1508.256755713208,-0.6253953460776451
North Dakota,LaMoure County,4093,0,1833.1716536088995,-1.0
North Dakota,Logan County,1876,0,1365.9868043293661,-1.0
North Dakota,McHenry County,5345,639,2037.7225526175587,-0.6864146204893439
North Dakota,McIntosh County,2530,385,1516.0621691241984,-0.7460526303994464
North Dakota,McKenzie County,14704,1201,2553.4398053085033,-0.5296540778039227
North Dakota,McLean County,9771,0,2367.5832382937706,-1.0
North Dakota,Mercer County,8350,0,2333.6838768653147,-1.0
North Dakota,Morton County,33291,1614,2994.598967216538,-0.4610296678555915
North Dakota,Mountrail County,9809,1077,2372.759978778891,-0.5460982106777342
North Dakota,Nelson County,3015,0,1662.6871537273462,-1.0
North Dakota,Oliver County,1877,0,1365.9868043293661,-1.0
North Dakota,Pembina County,6844,0,2226.79189189932,-1.0
North Dakota,Pierce County,3990,876,1827.5668588204003,-0.5206741708123266
North Dakota,Ramsey County,11605,1070,2434.6331615877857,-0.5605087382847517
North Dakota,Ransom County,5703,0,2064.4171828404296,-1.0
North Dakota,Renville County,2282,0,1514.2386945884814,-1.0
North Dakota,Richland County,16529,1165,2620.3148211748107,-0.5553969352897544
North Dakota,Rolette County,12187,349,2435.192065419634,-0.8566848155610017
North Dakota,Sargent County,3862,0,1806.9210410062763,-1.0
North Dakota,Sheridan County,1265,576,1194.6366824482345,-0.5178450415405196
North Dakota,Sioux County,3898,720,1810.3541587008285,-0.6022877642258151
North Dakota,Slope County,706,568,1091.9050805473607,-0.47980826344789285
North Dakota,Stark County,33646,661,2995.062244241495,-0.7793034180605487
North Dakota,Steele County,1798,0,1331.1290140459325,-1.0
North Dakota,Stutsman County,21593,718,2753.118186280033,-0.7392048029110768
North Dakota,Towner County,2162,0,1459.404729995689,-1.0
North Dakota,Traill County,7997,0,2316.9516537487584,-1.0
North Dakota,Walsh County,10563,1093,2393.7101267664284,-0.5433866499631298
North Dakota,Ward County,69919,1055,3443.4485225206777,-0.6936210914436097
North Dakota,Wells County,3982,828,1823.415914906669,-0.5459072210399234
North Dakota,Williams County,40950,1817,3145.3193402902393,-0.4223162091285989
Ohio,Adams County,27477,7587,2906.633407029075,1.6102362897407199
Ohio,Allen County,102206,8429,3725.03127069755,1.2627997961535458
Ohio,Ashland County,52447,4466,3257.3719669996262,0.3710439106264073
Ohio,Ashtabula County,97574,6207,3703.364825372192,0.6760433531892689
Ohio,Athens County,62431,7319,3362.5996942661054,1.1765897417050075
Ohio,Auglaize County,46422,3816,3212.2489264382352,0.18795276685832948
Ohio,Belmont County,66497,5218,3430.557817164261,0.5210354344977225
Ohio,Brown County,43676,7071,3162.700954243659,1.2357472623240748
Ohio,Butler County,390357,8837,4590.134091277219,0.925216088304095
Ohio,Carroll County,26721,2920,2894.070262787451,0.00895960873720266
Ohio,Champaign County,38714,4850,3111.460505125669,0.5587535152737261
Ohio,Clark County,136001,7559,3916.8255196810082,0.9298791743512781
Ohio,Clermont County,208601,5439,4204.280945370475,0.29368138587149617
Ohio,Clinton County,42018,8248,3151.7510706265152,1.6169579434331522
Ohio,Columbiana County,101877,5641,3723.450194057579,0.5149927368446405
Ohio,Coshocton County,36612,5344,3047.5133434805457,0.7535608208023961
Ohio,Crawford County,42025,5269,3151.7510706265152,0.6717690838929774
Ohio,Cuyahoga County,1264817,6577,5060.036136828576,0.29979308885374784
Ohio,Darke County,51881,4417,3254.882573944414,0.35703820326988917
Ohio,Defiance County,38286,3823,3106.9201803732294,0.23047898821164728
Ohio,Delaware County,214124,6885,4204.329637515961,0.6375975705054032
Ohio,Erie County,75622,6655,3507.9730876298186,0.8971069143795762
Ohio,Fairfield County,158921,6888,4083.1854901316906,0.6869182202589205
Ohio,Fayette County,28951,5058,2932.26223157223,0.7249480437116244
Ohio,Franklin County,1323807,6734,5085.529955520308,0.3241491169844135
Ohio,Fulton County,42713,5675,3155.9032259770534,0.7982173703197268
Ohio,Gallia County,29220,4936,2931.0824568401904,0.6840194954191705
Ohio,Geauga County,95397,5568,3692.074924139984,0.5080950723926563
Ohio,Greene County,167966,6290,4095.2256127178593,0.5359349141757161
Ohio,Guernsey County,38438,4542,3107.0046012397265,0.46185815051181306
Ohio,Hamilton County,830639,7507,4945.119605085717,0.5180623725014789
Ohio,Hancock County,74920,5379,3512.3875393521707,0.5314369327799487
Ohio,Hardin County,30696,4547,2954.0780693804436,0.5392281088067651
Ohio,Harrison County,14483,4365,2548.6350886545547,0.7126814346357914
Ohio,Henry County,27662,4976,2910.5556754920476,0.7096391736807358
Ohio,Highland County,43317,7626,3158.936793618388,1.4141033829501977
Ohio,Hocking County,28050,4230,2920.247199250793,0.4485075102837978
Ohio,Holmes County,44223,5769,3170.285431752611,0.8197099675062242
Ohio,Huron County,58565,4924,3319.537231978594,0.4833392897554802
Ohio,Jackson County,32653,7123,2984.9854502464345,1.3862762880173967
Ohio,Jefferson County,65249,7671,3402.7681172358293,1.254341093988909
Ohio,Knox County,62721,4797,3364.606176063114,0.4257240666463119
Ohio,Lake County,232603,8695,4282.822558169965,1.0302031853767348
Ohio,Lawrence County,58240,5076,3304.1371283224353,0.5362558522433869
Ohio,Licking County,178519,8279,4081.4776611915186,1.0284320256656962
Ohio,Logan County,46150,9293,3210.417330166182,1.8946392460194459
Ohio,Lorain County,312964,7547,4488.389078381853,0.6814495954349912
Ohio,Lucas County,431279,7087,4629.01778475159,0.5309943339049658
Ohio,Madison County,43824,5949,3168.1550881472835,0.877748984655589
Ohio,Mahoning County,228614,6355,4278.637762805657,0.4852858204646886
Ohio,Marion County,65359,7738,3402.6125521796434,1.2741349129048491
Ohio,Medina County,182470,6630,4107.120197303857,0.6142697757792193
Ohio,Meigs County,22210,2281,2773.755495740331,-0.17764921836011063
Ohio,Mercer County,42528,6552,3154.3728078095683,1.0771165614218512
Ohio,Miami County,108774,7887,3764.0726718643323,1.0953368033921607
Ohio,Monroe County,13385,6436,2503.3874292798555,1.5709164808946219
Ohio,Montgomery County,537309,8578,4789.717054715536,0.7909199858799285
Ohio,Morgan County,13802,5002,2518.689945380468,0.9859530583246952
Ohio,Morrow County,34950,5882,3009.9758640940645,0.9541684935637683
Ohio,Muskingum County,86410,4739,3642.584564848722,0.3009993084942456
Ohio,Noble County,14115,4443,2539.2178380404034,0.7497514129897602
Ohio,Ottawa County,40364,5208,3135.596024577625,0.6609282443204827
Ohio,Paulding County,18806,5068,2694.559747883496,0.8808267302221734
Ohio,Perry County,35408,6390,3023.151464822365,1.1136883395868704
Ohio,Pickaway County,58539,6971,3318.9160795748744,1.100384533040958
Ohio,Pike County,27088,1116,2893.6982616808987,-0.6143343572554331
Ohio,Portage County,161791,6345,4097.800742963918,0.5483915392652045
Ohio,Preble County,40999,6560,3145.6226951070144,1.0854376496596418
Ohio,Putnam County,34451,6127,3013.2917014629948,1.033324552357562
Ohio,Richland County,124936,8607,3852.761980352463,1.2339817626659106
Ohio,Ross County,77093,4303,3537.770606985781,0.21630271660439931
Ohio,Sandusky County,58896,8584,3319.5510563740177,1.58589184327124
Ohio,Scioto County,74008,7377,3497.2637345428,1.109363365175089
Ohio,Seneca County,55069,3346,3276.805472843534,0.021116458614926743
Ohio,Shelby County,48230,6374,3210.7591105992524,0.9852003157005335
Ohio,Stark County,374853,8165,4582.649375989893,0.781720426349722
Ohio,Summit County,540428,6720,4791.110214093246,0.4025976651993615
Ohio,Trumbull County,201977,7997,4175.664715194902,0.9151441855232227
Ohio,Tuscarawas County,93263,4774,3687.939425575001,0.2944898082906193
Ohio,Union County,62784,7722,3365.44357527405,1.2944969443949725
